Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
CUST0396,PROD0022,Clothing,396.95,2024-02-09
CUST0040,PROD0045,Books,451.4,2024-03-28
CUST0192,PROD0030,Books,441.13,2024-03-06
CUST0460,PROD0003,Books,360.22,2024-12-31
CUST0442,PROD0037,Toys,61.18,2024-04-15
CUST0457,PROD0034,Toys,324.98,2024-08-24
CUST0127,PROD0032,Groceries,418.47,2024-02-25
CUST0390,PROD0049,Books,54.78,2024-09-21
CUST0082,PROD0037,Toys,394.76,2024-07-05
CUST0102,PROD0033,Toys,411.76,2024-03-24
CUST0305,PROD0004,Books,181.39,2024-02-14
CUST0378,PROD0025,Sports,392.79,2024-09-22
CUST0384,PROD0049,Books,244.17,2024-11-03
CUST0070,PROD0015,Books,129.09,2024-10-03
CUST0097,PROD0001,Groceries,269.88,2024-01-30
CUST0166,PROD0034,Toys,15.98,2024-11-06
CUST0195,PROD0012,Books,112.12,2024-05-05
CUST0278,PROD0009,Sports,258.22,2024-09-26
CUST0213,PROD0032,Groceries,428.58,2024-08-17
CUST0002,PROD0047,Clothing,239.2,2024-11-05
CUST0154,PROD0016,Clothing,381.2,2024-04-01
CUST0411,PROD0034,Toys,373.68,2024-05-10
CUST0217,PROD0014,Books,318.44,2024-10-10
CUST0486,PROD0016,Clothing,228.13,2024-10-20
CUST0273,PROD0027,Sports,464.45,2024-11-04
CUST0150,PROD0049,Books,312.37,2024-02-06
CUST0438,PROD0035,Books,491.61,2024-02-22
CUST0065,PROD0006,Electronics,378.46,2024-04-09
CUST0052,PROD0014,Books,143.7,2024-03-20
CUST0330,PROD0004,Books,231.8,2024-08-16
CUST0131,PROD0032,Groceries,49.91,2024-11-16
CUST0374,PROD0022,Clothing,36.67,2024-02-21
CUST0311,PROD0046,Sports,274.93,2024-06-16
CUST0167,PROD0002,Clothing,17.27,2024-05-06
CUST0413,PROD0040,Sports,74.93,2024-04-09
CUST0390,PROD0036,Electronics,44.43,2024-05-15
CUST0308,PROD0032,Groceries,443.08,2024-08-09
CUST0449,PROD0003,Books,129.4,2024-06-21
CUST0218,PROD0039,Books,36.59,2024-01-29
CUST0232,PROD0023,Books,411.22,2024-01-19
CUST0223,PROD0042,Electronics,43.6,2024-11-01
CUST0299,PROD0049,Books,399.15,2024-12-12
CUST0076,PROD0020,Sports,455.45,2024-10-16
CUST0031,PROD0046,Sports,211.39,2024-09-30
CUST0476,PROD0003,Books,436.51,2024-06-21
CUST0388,PROD0023,Books,239.41,2024-02-13
CUST0376,PROD0003,Books,117.27,2024-05-31
CUST0140,PROD0041,Clothing,318.96,2024-05-06
CUST0219,PROD0042,Electronics,302.69,2024-06-08
CUST0381,PROD0002,Clothing,290.58,2024-07-12
CUST0038,PROD0018,Electronics,267.64,2024-05-13
CUST0115,PROD0019,Books,286.33,2024-02-23
CUST0498,PROD0031,Clothing,493.09,2024-10-23
CUST0022,PROD0040,Sports,50.55,2024-05-07
CUST0096,PROD0022,Clothing,20.03,2024-09-24
CUST0292,PROD0013,Books,57.57,2024-07-09
CUST0124,PROD0003,Books,348.99,2024-09-10
CUST0018,PROD0011,Clothing,425.61,2024-09-08
CUST0423,PROD0041,Clothing,245.96,2024-03-01
CUST0253,PROD0024,Toys,128.61,2024-03-23
CUST0425,PROD0043,Toys,42.81,2024-03-03
CUST0220,PROD0027,Sports,493.92,2024-03-09
CUST0475,PROD0016,Clothing,385.54,2024-08-10
CUST0094,PROD0049,Books,45.97,2024-01-28
CUST0386,PROD0033,Toys,211.06,2024-06-02
CUST0221,PROD0018,Electronics,358.96,2024-03-10
CUST0011,PROD0015,Books,401.06,2024-11-26
CUST0007,PROD0007,Groceries,220.43,2024-07-09
CUST0247,PROD0017,Groceries,211.78,2024-03-24
CUST0465,PROD0023,Books,315.73,2024-01-24
CUST0161,PROD0041,Clothing,176.16,2024-06-14
CUST0243,PROD0013,Books,396.74,2024-05-27
CUST0064,PROD0011,Clothing,489.45,2024-08-22
CUST0235,PROD0040,Sports,276.89,2024-05-06
CUST0224,PROD0019,Books,416.27,2024-06-02
CUST0097,PROD0041,Clothing,214.12,2024-08-11
CUST0023,PROD0033,Toys,332.95,2024-11-01
CUST0465,PROD0009,Sports,428.51,2024-12-09
CUST0116,PROD0037,Toys,177.07,2024-03-09
CUST0455,PROD0041,Clothing,263.58,2024-04-30
CUST0491,PROD0043,Toys,491.38,2024-11-18
CUST0317,PROD0003,Books,377.23,2024-05-13
CUST0119,PROD0037,Toys,281.52,2024-02-20
CUST0127,PROD0032,Groceries,497.99,2024-07-01
CUST0454,PROD0014,Books,72.81,2024-08-15
CUST0214,PROD0030,Books,306.05,2024-10-07
CUST0283,PROD0007,Groceries,353.31,2024-12-13
CUST0331,PROD0005,Electronics,107.91,2024-09-01
CUST0177,PROD0004,Books,10.39,2024-12-02
CUST0199,PROD0006,Electronics,212.36,2024-06-29
CUST0154,PROD0042,Electronics,127.46,2024-03-31
CUST0182,PROD0017,Groceries,426.57,2024-05-18
CUST0007,PROD0030,Books,56.76,2024-01-09
CUST0435,PROD0014,Books,423.51,2024-11-09
CUST0242,PROD0009,Sports,354.84,2024-02-10
CUST0255,PROD0024,Toys,451.04,2024-12-25
CUST0004,PROD0030,Books,303.74,2024-11-07
CUST0110,PROD0043,Toys,102.43,2024-03-26
CUST0379,PROD0006,Electronics,277.26,2024-11-20
CUST0065,PROD0016,Clothing,300.13,2024-11-04
CUST0257,PROD0048,Sports,389.81,2024-05-18
CUST0195,PROD0027,Sports,101.53,2024-04-23
CUST0495,PROD0037,Toys,234.42,2024-09-18
CUST0286,PROD0017,Groceries,397.11,2024-04-25
CUST0072,PROD0009,Sports,432.43,2024-12-21
CUST0455,PROD0036,Electronics,13.11,2024-12-25
CUST0049,PROD0021,Books,84.39,2024-10-01
CUST0136,PROD0048,Sports,413.13,2024-12-20
CUST0054,PROD0002,Clothing,134.67,2024-06-14
CUST0330,PROD0031,Clothing,114.44,2024-12-01
CUST0377,PROD0001,Groceries,185.82,2024-10-18
CUST0089,PROD0011,Clothing,33.56,2024-05-15
CUST0448,PROD0033,Toys,211.9,2024-09-30
CUST0122,PROD0007,Groceries,263.78,2024-02-19
CUST0388,PROD0021,Books,112.19,2024-03-02
CUST0390,PROD0031,Clothing,150.17,2024-02-19
CUST0052,PROD0039,Books,370.0,2024-12-08
CUST0050,PROD0049,Books,201.22,2024-05-01
CUST0297,PROD0037,Toys,305.45,2024-08-21
CUST0218,PROD0006,Electronics,202.4,2024-07-02
CUST0307,PROD0019,Books,27.66,2024-10-31
CUST0381,PROD0002,Clothing,122.14,2024-02-19
CUST0089,PROD0012,Books,453.01,2024-10-14
CUST0310,PROD0040,Sports,82.89,2024-01-24
CUST0111,PROD0032,Groceries,105.42,2024-11-18
CUST0133,PROD0014,Books,352.72,2024-11-17
CUST0321,PROD0025,Sports,463.09,2024-10-21
CUST0154,PROD0050,Toys,18.25,2024-01-27
CUST0467,PROD0004,Books,493.39,2024-07-06
CUST0076,PROD0009,Sports,223.01,2024-10-27
CUST0313,PROD0036,Electronics,422.44,2024-06-21
CUST0039,PROD0026,Books,420.91,2024-07-23
CUST0342,PROD0013,Books,200.98,2024-04-20
CUST0425,PROD0040,Sports,364.45,2024-09-08
CUST0363,PROD0049,Books,253.51,2024-03-30
CUST0021,PROD0046,Sports,183.39,2024-04-26
CUST0166,PROD0032,Groceries,388.75,2024-04-10
CUST0205,PROD0043,Toys,103.79,2024-01-31
CUST0109,PROD0047,Clothing,312.31,2024-03-12
CUST0396,PROD0037,Toys,250.13,2024-11-15
CUST0188,PROD0019,Books,98.71,2024-04-06
CUST0420,PROD0015,Books,113.26,2024-08-31
CUST0171,PROD0017,Groceries,64.64,2024-02-09
CUST0332,PROD0021,Books,95.85,2024-06-12
CUST0427,PROD0041,Clothing,442.29,2024-06-01
CUST0255,PROD0048,Sports,452.8,2024-02-16
CUST0457,PROD0049,Books,454.21,2024-08-15
CUST0020,PROD0037,Toys,43.7,2024-02-17
CUST0338,PROD0038,Sports,484.84,2024-10-23
CUST0173,PROD0039,Books,195.28,2024-07-10
CUST0421,PROD0026,Books,75.25,2024-07-25
CUST0338,PROD0026,Books,379.55,2024-03-15
CUST0241,PROD0028,Groceries,241.83,2024-01-18
CUST0202,PROD0010,Groceries,375.35,2024-08-05
CUST0266,PROD0019,Books,116.46,2024-09-16
CUST0077,PROD0012,Books,367.57,2024-07-02
CUST0306,PROD0013,Books,374.53,2024-12-15
CUST0080,PROD0028,Groceries,439.2,2024-02-13
CUST0476,PROD0010,Groceries,288.39,2024-08-17
CUST0232,PROD0046,Sports,101.1,2024-04-20
CUST0247,PROD0011,Clothing,297.91,2024-04-05
CUST0344,PROD0005,Electronics,160.05,2024-11-15
CUST0190,PROD0032,Groceries,368.63,2024-12-13
CUST0080,PROD0010,Groceries,12.69,2024-10-31
CUST0139,PROD0035,Books,120.48,2024-04-17
CUST0122,PROD0043,Toys,470.58,2024-06-29
CUST0428,PROD0048,Sports,204.89,2024-04-04
CUST0310,PROD0042,Electronics,155.59,2024-05-06
CUST0386,PROD0010,Groceries,176.28,2024-02-22
CUST0133,PROD0028,Groceries,221.11,2024-08-17
CUST0016,PROD0011,Clothing,150.2,2024-03-14
CUST0242,PROD0020,Sports,467.64,2024-08-31
CUST0049,PROD0050,Toys,323.34,2024-04-08
CUST0123,PROD0004,Books,386.22,2024-02-26
CUST0252,PROD0009,Sports,108.26,2024-01-23
CUST0235,PROD0003,Books,452.77,2024-10-22
CUST0332,PROD0024,Toys,133.04,2024-06-05
CUST0069,PROD0045,Books,124.01,2025-01-03
CUST0134,PROD0037,Toys,140.85,2024-07-01
CUST0350,PROD0007,Groceries,181.63,2024-12-16
CUST0027,PROD0010,Groceries,129.82,2024-06-27
CUST0418,PROD0032,Groceries,12.45,2024-06-14
CUST0276,PROD0010,Groceries,267.0,2024-11-12
CUST0109,PROD0035,Books,272.36,2024-09-23
CUST0279,PROD0047,Clothing,266.31,2024-02-16
CUST0077,PROD0022,Clothing,306.86,2024-01-20
CUST0250,PROD0012,Books,419.42,2024-03-27
CUST0463,PROD0032,Groceries,116.57,2024-01-28
CUST0396,PROD0015,Books,324.77,2024-07-13
CUST0259,PROD0012,Books,432.98,2024-04-29
CUST0119,PROD0019,Books,333.26,2024-09-21
CUST0219,PROD0001,Groceries,150.14,2024-08-21
CUST0158,PROD0023,Books,325.38,2024-02-13
CUST0139,PROD0005,Electronics,87.38,2024-03-06
CUST0222,PROD0048,Sports,298.17,2024-11-09
CUST0338,PROD0041,Clothing,195.22,2024-02-22
CUST0347,PROD0014,Books,338.75,2024-07-30
CUST0369,PROD0037,Toys,90.76,2024-08-17
CUST0216,PROD0036,Electronics,185.08,2024-08-30
CUST0184,PROD0032,Groceries,161.76,2024-05-21
CUST0118,PROD0016,Clothing,468.41,2024-04-16
CUST0218,PROD0034,Toys,30.09,2024-02-25
CUST0119,PROD0042,Electronics,111.73,2024-06-14
CUST0499,PROD0012,Books,263.32,2024-07-30
CUST0340,PROD0025,Sports,21.14,2024-05-29
CUST0341,PROD0042,Electronics,82.92,2024-09-20
CUST0307,PROD0006,Electronics,474.81,2024-10-20
CUST0372,PROD0015,Books,481.99,2024-08-06
CUST0360,PROD0043,Toys,53.69,2024-01-14
CUST0129,PROD0047,Clothing,9.58,2024-03-21
CUST0415,PROD0047,Clothing,5.67,2024-08-20
CUST0112,PROD0045,Books,377.98,2024-07-16
CUST0306,PROD0043,Toys,19.17,2024-01-24
CUST0457,PROD0044,Clothing,457.36,2024-08-19
CUST0357,PROD0041,Clothing,66.69,2024-02-18
CUST0480,PROD0003,Books,81.91,2024-08-05
CUST0261,PROD0041,Clothing,199.47,2024-10-10
CUST0200,PROD0008,Sports,156.97,2024-03-18
CUST0279,PROD0016,Clothing,58.96,2024-12-03
CUST0454,PROD0039,Books,426.2,2024-07-31
CUST0082,PROD0011,Clothing,286.68,2024-11-19
CUST0416,PROD0036,Electronics,147.51,2024-09-30
CUST0185,PROD0032,Groceries,178.7,2024-06-05
CUST0196,PROD0045,Books,275.56,2024-08-08
CUST0035,PROD0025,Sports,153.61,2024-08-25
CUST0365,PROD0003,Books,61.71,2024-06-10
CUST0172,PROD0031,Clothing,431.14,2024-01-13
CUST0395,PROD0048,Sports,446.66,2024-07-23
CUST0072,PROD0004,Books,35.68,2024-02-14
CUST0051,PROD0045,Books,137.47,2024-01-31
CUST0129,PROD0042,Electronics,119.26,2024-10-04
CUST0499,PROD0032,Groceries,370.35,2024-05-16
CUST0320,PROD0032,Groceries,174.07,2024-02-08
CUST0441,PROD0032,Groceries,117.46,2024-07-06
CUST0405,PROD0005,Electronics,71.06,2024-10-26
CUST0111,PROD0033,Toys,240.98,2024-02-04
CUST0467,PROD0031,Clothing,391.01,2024-09-01
CUST0043,PROD0050,Toys,431.92,2024-08-30
CUST0045,PROD0038,Sports,86.15,2024-03-31
CUST0416,PROD0028,Groceries,384.64,2024-07-22
CUST0433,PROD0023,Books,345.94,2024-09-24
CUST0405,PROD0050,Toys,383.47,2024-01-10
CUST0430,PROD0002,Clothing,202.06,2024-06-19
CUST0056,PROD0005,Electronics,306.13,2024-09-18
CUST0356,PROD0007,Groceries,112.46,2024-10-26
CUST0234,PROD0017,Groceries,271.33,2024-05-14
CUST0119,PROD0017,Groceries,341.12,2024-05-29
CUST0233,PROD0036,Electronics,324.95,2024-08-09
CUST0348,PROD0018,Electronics,343.26,2024-12-06
CUST0041,PROD0036,Electronics,385.25,2024-10-14
CUST0222,PROD0041,Clothing,69.21,2024-07-31
CUST0303,PROD0034,Toys,421.94,2024-07-20
CUST0267,PROD0002,Clothing,142.25,2025-01-05
CUST0295,PROD0027,Sports,256.6,2024-06-14
CUST0103,PROD0050,Toys,291.08,2024-02-01
CUST0412,PROD0039,Books,143.59,2024-04-26
CUST0154,PROD0014,Books,51.52,2025-01-06
CUST0007,PROD0048,Sports,219.5,2024-12-25
CUST0252,PROD0030,Books,203.59,2024-12-10
CUST0401,PROD0026,Books,302.24,2024-03-29
CUST0493,PROD0003,Books,187.93,2024-01-09
CUST0027,PROD0023,Books,158.83,2024-04-25
CUST0103,PROD0043,Toys,141.42,2024-12-07
CUST0295,PROD0020,Sports,317.92,2024-03-24
CUST0096,PROD0012,Books,70.16,2024-06-17
CUST0140,PROD0029,Toys,22.58,2024-02-17
CUST0309,PROD0020,Sports,30.83,2024-06-30
CUST0020,PROD0028,Groceries,171.73,2024-12-06
CUST0294,PROD0031,Clothing,300.09,2024-12-04
CUST0286,PROD0012,Books,104.72,2024-06-24
CUST0379,PROD0020,Sports,469.56,2024-08-10
CUST0393,PROD0030,Books,131.66,2024-11-25
CUST0487,PROD0011,Clothing,316.46,2024-05-16
CUST0002,PROD0024,Toys,83.24,2024-02-24
CUST0495,PROD0015,Books,113.55,2024-06-15
CUST0246,PROD0048,Sports,337.08,2024-03-18
CUST0464,PROD0045,Books,337.96,2024-09-19
CUST0385,PROD0013,Books,415.57,2024-11-13
CUST0007,PROD0002,Clothing,158.75,2024-05-29
CUST0075,PROD0041,Clothing,127.34,2024-04-17
CUST0471,PROD0026,Books,152.5,2024-03-15
CUST0071,PROD0025,Sports,79.74,2024-09-27
CUST0082,PROD0035,Books,172.27,2024-11-05
CUST0159,PROD0042,Electronics,274.6,2024-10-31
CUST0447,PROD0028,Groceries,28.33,2024-03-28
CUST0150,PROD0045,Books,132.2,2024-03-06
CUST0441,PROD0026,Books,376.45,2024-05-13
CUST0465,PROD0015,Books,494.8,2024-07-22
CUST0022,PROD0001,Groceries,111.48,2024-10-17
CUST0065,PROD0041,Clothing,27.47,2024-03-10
CUST0403,PROD0042,Electronics,338.52,2024-12-06
CUST0113,PROD0030,Books,53.21,2024-03-07
CUST0255,PROD0024,Toys,213.2,2024-02-16
CUST0150,PROD0048,Sports,228.49,2024-06-26
CUST0220,PROD0041,Clothing,139.24,2024-05-06
CUST0283,PROD0022,Clothing,145.39,2024-06-14
CUST0172,PROD0039,Books,319.31,2024-07-08
CUST0366,PROD0034,Toys,164.74,2024-10-26
CUST0354,PROD0040,Sports,203.21,2024-05-20
CUST0104,PROD0045,Books,18.68,2024-07-04
CUST0255,PROD0034,Toys,176.72,2024-05-14
CUST0039,PROD0012,Books,223.11,2024-10-23
CUST0187,PROD0008,Sports,464.42,2024-04-20
CUST0247,PROD0040,Sports,165.7,2024-12-20
CUST0485,PROD0018,Electronics,107.7,2024-10-11
CUST0383,PROD0042,Electronics,41.48,2024-11-21
CUST0315,PROD0037,Toys,290.23,2024-01-11
CUST0433,PROD0032,Groceries,227.95,2024-09-25
CUST0162,PROD0016,Clothing,353.35,2024-03-13
CUST0306,PROD0047,Clothing,428.31,2024-08-17
CUST0100,PROD0017,Groceries,380.7,2024-09-20
CUST0402,PROD0012,Books,163.7,2024-06-24
CUST0005,PROD0009,Sports,304.75,2024-03-25
CUST0467,PROD0004,Books,149.32,2024-08-16
CUST0396,PROD0049,Books,118.95,2024-11-15
CUST0023,PROD0016,Clothing,11.74,2024-10-04
CUST0105,PROD0026,Books,414.7,2024-04-19
CUST0373,PROD0042,Electronics,426.42,2024-11-05
CUST0089,PROD0015,Books,333.83,2024-05-01
CUST0294,PROD0029,Toys,408.95,2024-05-29
CUST0330,PROD0050,Toys,401.6,2024-05-24
CUST0069,PROD0003,Books,154.73,2024-06-12
CUST0105,PROD0023,Books,408.39,2024-09-29
CUST0434,PROD0009,Sports,369.21,2024-02-25
CUST0246,PROD0050,Toys,467.47,2024-04-23
CUST0347,PROD0016,Clothing,49.18,2024-06-03
CUST0025,PROD0050,Toys,375.13,2024-11-19
CUST0259,PROD0007,Groceries,224.89,2024-01-31
CUST0179,PROD0029,Toys,261.06,2024-04-09
CUST0364,PROD0037,Toys,425.89,2024-05-30
CUST0162,PROD0006,Electronics,239.69,2024-12-08
CUST0239,PROD0018,Electronics,217.15,2024-06-09
CUST0331,PROD0048,Sports,110.5,2024-07-14
CUST0321,PROD0015,Books,189.54,2024-02-28
CUST0373,PROD0023,Books,431.6,2024-06-21
CUST0223,PROD0031,Clothing,396.54,2024-04-02
CUST0129,PROD0020,Sports,29.47,2024-01-24
CUST0329,PROD0002,Clothing,214.69,2024-02-05
CUST0147,PROD0031,Clothing,194.82,2024-10-18
CUST0122,PROD0023,Books,268.97,2024-04-16
CUST0271,PROD0024,Toys,400.79,2024-12-25
CUST0114,PROD0015,Books,374.59,2024-11-21
CUST0170,PROD0025,Sports,369.54,2024-08-08
CUST0472,PROD0038,Sports,132.48,2024-10-05
CUST0452,PROD0024,Toys,210.35,2024-08-30
CUST0259,PROD0016,Clothing,21.94,2024-12-24
CUST0291,PROD0025,Sports,323.23,2024-09-01
CUST0258,PROD0045,Books,335.02,2024-04-11
CUST0007,PROD0041,Clothing,28.92,2024-03-25
CUST0071,PROD0015,Books,315.57,2024-10-10
CUST0017,PROD0026,Books,315.56,2024-06-25
CUST0001,PROD0040,Sports,238.18,2024-04-28
CUST0394,PROD0027,Sports,32.69,2024-10-25
CUST0470,PROD0049,Books,106.56,2024-08-04
CUST0210,PROD0030,Books,85.39,2024-06-06
CUST0401,PROD0036,Electronics,154.32,2024-06-28
CUST0010,PROD0006,Electronics,478.76,2024-09-30
CUST0393,PROD0044,Clothing,99.57,2024-03-21
CUST0495,PROD0048,Sports,436.7,2025-01-03
CUST0089,PROD0018,Electronics,460.21,2024-12-11
CUST0168,PROD0024,Toys,147.37,2024-09-10
CUST0047,PROD0034,Toys,267.43,2024-04-02
CUST0088,PROD0022,Clothing,154.24,2024-09-21
CUST0041,PROD0004,Books,216.49,2024-11-29
CUST0362,PROD0030,Books,284.82,2024-05-22
CUST0372,PROD0022,Clothing,239.15,2024-06-04
CUST0433,PROD0036,Electronics,387.09,2024-11-16
CUST0087,PROD0033,Toys,8.14,2024-02-25
CUST0165,PROD0022,Clothing,343.96,2024-10-02
CUST0309,PROD0017,Groceries,95.33,2024-04-19
CUST0466,PROD0050,Toys,289.79,2024-11-01
CUST0467,PROD0020,Sports,60.51,2024-06-23
CUST0353,PROD0034,Toys,42.02,2024-04-16
CUST0201,PROD0039,Books,50.71,2024-04-18
CUST0497,PROD0001,Groceries,54.08,2024-09-01
CUST0019,PROD0034,Toys,106.21,2024-01-30
CUST0136,PROD0042,Electronics,365.62,2024-09-04
CUST0052,PROD0001,Groceries,476.95,2024-08-25
CUST0209,PROD0050,Toys,118.2,2024-04-30
CUST0101,PROD0024,Toys,404.87,2024-09-16
CUST0357,PROD0008,Sports,16.68,2024-04-28
CUST0225,PROD0032,Groceries,491.66,2024-03-24
CUST0465,PROD0021,Books,88.61,2024-01-20
CUST0195,PROD0014,Books,251.49,2024-03-13
CUST0061,PROD0025,Sports,65.8,2024-03-07
CUST0206,PROD0001,Groceries,306.51,2024-11-29
CUST0069,PROD0036,Electronics,408.3,2024-12-06
CUST0092,PROD0004,Books,107.28,2024-09-10
CUST0262,PROD0017,Groceries,289.28,2024-02-26
CUST0057,PROD0001,Groceries,251.01,2024-07-06
CUST0243,PROD0037,Toys,377.76,2024-08-05
CUST0077,PROD0030,Books,234.61,2024-02-26
CUST0419,PROD0040,Sports,157.41,2024-11-28
CUST0119,PROD0025,Sports,135.76,2024-06-21
CUST0023,PROD0044,Clothing,59.85,2024-01-30
CUST0352,PROD0012,Books,129.92,2024-12-19
CUST0274,PROD0026,Books,371.43,2024-05-05
CUST0488,PROD0017,Groceries,43.98,2025-01-02
CUST0269,PROD0008,Sports,257.05,2024-09-07
CUST0410,PROD0019,Books,126.96,2024-01-12
CUST0104,PROD0018,Electronics,295.24,2024-05-30
CUST0408,PROD0003,Books,209.15,2024-11-16
CUST0177,PROD0012,Books,19.43,2024-07-08
CUST0337,PROD0029,Toys,161.76,2024-09-17
CUST0195,PROD0026,Books,77.61,2024-12-09
CUST0324,PROD0002,Clothing,494.69,2024-06-13
CUST0345,PROD0003,Books,279.92,2024-03-25
CUST0398,PROD0041,Clothing,24.18,2024-02-24
CUST0296,PROD0049,Books,489.34,2024-08-14
CUST0326,PROD0009,Sports,258.4,2024-04-29
CUST0492,PROD0008,Sports,478.21,2024-06-18
CUST0172,PROD0023,Books,334.19,2024-02-15
CUST0062,PROD0026,Books,162.02,2024-05-07
CUST0457,PROD0006,Electronics,313.37,2024-03-09
CUST0078,PROD0045,Books,248.33,2024-08-04
CUST0485,PROD0025,Sports,257.89,2024-08-08
CUST0256,PROD0026,Books,445.52,2024-08-04
CUST0427,PROD0039,Books,291.86,2024-09-10
CUST0428,PROD0022,Clothing,295.42,2024-04-14
CUST0170,PROD0028,Groceries,453.45,2024-05-17
CUST0014,PROD0035,Books,227.8,2024-04-01
CUST0330,PROD0025,Sports,490.23,2024-08-06
CUST0074,PROD0024,Toys,126.16,2024-06-08
CUST0071,PROD0036,Electronics,236.6,2024-05-10
CUST0144,PROD0006,Electronics,202.62,2024-11-17
CUST0451,PROD0017,Groceries,424.82,2024-02-05
CUST0047,PROD0040,Sports,124.05,2024-04-20
CUST0059,PROD0018,Electronics,440.42,2024-03-25
CUST0491,PROD0004,Books,45.27,2024-11-26
CUST0105,PROD0047,Clothing,194.71,2024-06-02
CUST0465,PROD0040,Sports,353.09,2024-09-30
CUST0067,PROD0005,Electronics,296.38,2024-11-13
CUST0338,PROD0027,Sports,447.4,2024-05-24
CUST0323,PROD0026,Books,260.74,2024-03-08
CUST0391,PROD0045,Books,144.77,2024-05-12
CUST0317,PROD0015,Books,447.49,2024-02-07
CUST0254,PROD0033,Toys,60.19,2024-02-14
CUST0258,PROD0046,Sports,294.47,2024-09-12
CUST0448,PROD0021,Books,18.55,2024-10-27
CUST0262,PROD0024,Toys,114.22,2024-11-16
CUST0133,PROD0011,Clothing,49.94,2024-09-07
CUST0237,PROD0018,Electronics,344.98,2024-10-09
CUST0477,PROD0023,Books,398.37,2024-08-01
CUST0004,PROD0048,Sports,15.01,2024-07-16
CUST0470,PROD0016,Clothing,27.87,2024-11-29
CUST0278,PROD0050,Toys,158.09,2024-08-21
CUST0165,PROD0049,Books,324.0,2024-10-01
CUST0041,PROD0031,Clothing,212.07,2024-03-16
CUST0076,PROD0036,Electronics,146.58,2024-04-07
CUST0323,PROD0042,Electronics,347.95,2024-11-28
CUST0261,PROD0041,Clothing,182.14,2024-06-07
CUST0453,PROD0024,Toys,282.11,2024-02-10
CUST0094,PROD0036,Electronics,478.11,2024-02-07
CUST0059,PROD0021,Books,27.11,2024-02-24
CUST0042,PROD0016,Clothing,140.78,2024-03-23
CUST0330,PROD0048,Sports,336.42,2024-09-12
CUST0253,PROD0008,Sports,199.95,2024-02-27
CUST0110,PROD0001,Groceries,20.51,2024-05-07
CUST0013,PROD0028,Groceries,274.63,2024-03-12
CUST0409,PROD0006,Electronics,346.72,2024-05-15
CUST0113,PROD0033,Toys,270.22,2024-05-16
CUST0437,PROD0024,Toys,447.47,2024-09-08
CUST0114,PROD0021,Books,205.13,2024-11-12
CUST0327,PROD0017,Groceries,401.27,2024-12-02
CUST0403,PROD0046,Sports,256.22,2024-11-23
CUST0410,PROD0011,Clothing,89.35,2024-06-01
CUST0035,PROD0005,Electronics,290.36,2024-08-21
CUST0495,PROD0004,Books,453.45,2024-03-07
CUST0263,PROD0031,Clothing,473.89,2024-11-27
CUST0345,PROD0011,Clothing,468.62,2024-09-23
CUST0312,PROD0050,Toys,339.51,2024-10-05
CUST0490,PROD0015,Books,243.44,2024-06-11
CUST0114,PROD0016,Clothing,73.2,2024-08-16
CUST0041,PROD0015,Books,125.13,2024-04-08
CUST0184,PROD0011,Clothing,352.47,2024-07-05
CUST0400,PROD0042,Electronics,160.69,2024-06-22
CUST0160,PROD0003,Books,448.6,2024-09-14
CUST0164,PROD0050,Toys,413.06,2024-03-20
CUST0429,PROD0017,Groceries,335.71,2024-02-23
CUST0431,PROD0010,Groceries,203.5,2024-09-06
CUST0438,PROD0009,Sports,298.19,2024-04-11
CUST0332,PROD0042,Electronics,312.22,2024-02-21
CUST0060,PROD0039,Books,8.83,2024-08-29
CUST0157,PROD0024,Toys,274.82,2024-10-14
CUST0129,PROD0031,Clothing,258.79,2024-08-08
CUST0079,PROD0042,Electronics,244.31,2024-07-07
CUST0459,PROD0014,Books,65.31,2024-10-21
CUST0023,PROD0022,Clothing,163.59,2024-05-19
CUST0070,PROD0004,Books,52.09,2024-10-24
CUST0031,PROD0016,Clothing,251.97,2024-06-30
CUST0331,PROD0023,Books,29.48,2024-12-20
CUST0258,PROD0017,Groceries,47.39,2024-01-27
CUST0307,PROD0047,Clothing,210.23,2024-07-19
CUST0235,PROD0045,Books,488.66,2025-01-05
CUST0338,PROD0026,Books,238.0,2024-08-14
CUST0471,PROD0028,Groceries,38.38,2024-05-26
CUST0292,PROD0008,Sports,45.18,2024-06-13
CUST0233,PROD0046,Sports,456.92,2024-01-14
CUST0063,PROD0037,Toys,406.13,2024-02-26
CUST0189,PROD0030,Books,235.52,2024-09-26
CUST0346,PROD0041,Clothing,29.89,2024-06-15
CUST0278,PROD0033,Toys,362.4,2024-08-09
CUST0104,PROD0001,Groceries,173.82,2024-09-03
CUST0146,PROD0047,Clothing,419.77,2024-06-17
CUST0199,PROD0001,Groceries,200.35,2024-01-18
CUST0259,PROD0024,Toys,237.64,2024-05-23
CUST0320,PROD0026,Books,224.8,2024-02-29
CUST0374,PROD0035,Books,338.44,2024-03-28
CUST0252,PROD0011,Clothing,273.42,2024-04-22
CUST0046,PROD0027,Sports,183.19,2024-10-26
CUST0331,PROD0037,Toys,280.67,2024-01-21
CUST0223,PROD0031,Clothing,278.44,2024-12-16
CUST0010,PROD0040,Sports,186.83,2024-03-21
CUST0389,PROD0003,Books,162.27,2024-02-26
CUST0036,PROD0035,Books,332.96,2024-11-13
